file,start,end,labeller
detop_exp01_subj02_Sess3_02_01.pkl,1.888944352,5.890290214,connor
detop_exp01_subj02_Sess3_02_05.pkl,2.524549775,9.195862511,connor
detop_exp01_subj02_Sess2_08_02.pkl,2.32611551,6.885497358,connor
detop_exp01_subj02_Sess2_08_06.pkl,1.819505421,6.728892919,connor
detop_exp01_subj02_Sess2_06_05.pkl,2.092397041,10.26086939,connor
detop_exp01_subj02_Sess3_10_04.pkl,2.712123475,10.23664202,connor
detop_exp01_subj02_Sess2_08_05.pkl,2.153324597,6.332992763,connor
detop_exp01_subj02_Sess2_06_04.pkl,2.141471542,9.452328681,connor
detop_exp01_subj02_Sess3_10_01.pkl,1.898109384,6.099500066,connor
detop_exp01_subj02_Sess2_06_02.pkl,2.493582079,6.092883702,connor
detop_exp01_subj02_Sess3_10_03.pkl,2.493582079,6.066418249,connor
detop_exp01_subj02_Sess3_10_02.pkl,2.036458876,6.016767868,connor
detop_exp01_subj02_Sess2_06_03.pkl,2.476423946,6.078637956,connor
detop_exp01_subj02_Sess3_02_04.pkl,4.169669255,9.216048027,connor
detop_exp01_subj02_Sess3_02_06.pkl,3.860514513,9.111240654,connor
detop_exp01_subj02_Sess3_10_06.pkl,3.916922659,10.25854745,connor
detop_exp01_subj02_Sess2_06_01.pkl,1.640071216,5.814996445,connor
detop_exp01_subj02_Sess2_08_04.pkl,2.259566439,6.514857064,connor
detop_exp01_subj02_Sess3_02_03.pkl,2.558917396,6.525477481,connor
detop_exp01_subj02_Sess3_10_05.pkl,3.47640694,9.556620509,connor
detop_exp01_subj02_Sess2_06_06.pkl,2.245682257,9.454405139,connor
detop_exp01_subj05_Sess3_07_05.pkl,3.3263402388501695,5.110078874351366,aidan
detop_exp01_subj05_Sess1_06_06.pkl,4.848314577273825,8.384366144242835,aidan
detop_exp01_subj05_Sess2_11_02.pkl,4.501076117943672,7.902363486461594,aidan
detop_exp01_subj05_Sess1_08_03.pkl,4.512635244501942,6.676361542530549,aidan
detop_exp01_subj05_Sess1_04_03.pkl,3.7371166844208914,8.119695951,aidan
detop_exp01_subj05_Sess2_03_02.pkl,5.203510161961867,7.928443453449231,aidan
detop_exp01_subj05_Sess3_05_01.pkl,0,7.1953125,aidan
detop_exp01_subj05_Sess1_04_02.pkl,3.634147593157083,8.424837677678854,aidan
detop_exp01_subj05_Sess1_08_02.pkl,4.155075682969851,5.823148907061251,aidan
detop_exp01_subj05_Sess2_11_03.pkl,3.3671492782395216,4.499604827590694,aidan
detop_exp01_subj05_Sess2_01_06.pkl,4.482371081,7.256027189690568,aidan
detop_exp01_subj05_Sess3_09_01.pkl,4.943785799064917,11.417539384356449,aidan
detop_exp01_subj05_Sess3_07_04.pkl,3.5227951128484603,5.1567449721132785,aidan
detop_exp01_subj05_Sess3_07_06.pkl,5.307057619800891,8.220009830335004,aidan
detop_exp01_subj05_Sess2_01_04.pkl,3.264265321610229,4.397836869601897,aidan
detop_exp01_subj05_Sess3_09_03.pkl,4.391611006959581,6.264174957414637,aidan
detop_exp01_subj05_Sess1_06_05.pkl,5.782962303017492,8.375469068462156,aidan
detop_exp01_subj05_Sess2_11_01.pkl,3.681850577578871,8.004292440218252,aidan
detop_exp01_subj05_Sess3_05_03.pkl,4.163543601462237,9.030035321,aidan
detop_exp01_subj05_Sess2_03_01.pkl,4.060693368480159,8.139643453229246,aidan
detop_exp01_subj05_Sess3_05_02.pkl,4.230463369255606,8.779295012434634,aidan
detop_exp01_subj05_Sess1_04_01.pkl,2.9052809467534493,4.534310502791423,aidan
detop_exp01_subj05_Sess1_08_01.pkl,3.9735549803975343,7.919914656037498,aidan
detop_exp01_subj05_Sess1_06_04.pkl,5.4012066112354225,8.663137937159918,aidan
detop_exp01_subj05_Sess2_01_05.pkl,4.169157241317298,6.976831732226982,aidan
detop_exp01_subj05_Sess2_01_01.pkl,4.523614486016859,7.261330310209525,aidan
detop_exp01_subj05_Sess3_09_06.pkl,4.127685989690786,10.095524233509309,aidan
detop_exp01_subj05_Sess3_07_03.pkl,3.461880761535537,5.069314116268488,aidan
detop_exp01_subj05_Sess2_11_04.pkl,3.039436271683612,4.860368740795017,aidan
detop_exp01_subj05_Sess1_08_05.pkl,3.619628754588055,7.019248881423873,aidan
detop_exp01_subj05_Sess1_04_05.pkl,3.0319360324503033,4.903045823857189,aidan
detop_exp01_subj05_Sess2_03_04.pkl,3.918544037765132,5.205269335230212,aidan
detop_exp01_subj05_Sess3_05_06.pkl,4.230186686996304,5.485338681725472,aidan
detop_exp01_subj05_Sess2_03_05.pkl,3.785680913682422,5.435897813050076,aidan
detop_exp01_subj05_Sess1_06_01.pkl,4.414941957736917,6.1528075401481175,aidan
detop_exp01_subj05_Sess1_08_04.pkl,3.8031230458030043,5.587278838200555,aidan
detop_exp01_subj05_Sess2_11_05.pkl,4.613752345128055,7.889427212211495,aidan
detop_exp01_subj05_Sess3_07_02.pkl,4.440900465698342,8.559386214175959,aidan
detop_exp01_subj05_Sess3_09_05.pkl,4.1629338425030875,7.071017028,aidan
detop_exp01_subj05_Sess2_01_02.pkl,3.336694553693304,4.861891045818037,aidan
detop_exp01_subj05_Sess1_08_06.pkl,4.029308257343913,5.644426775908601,aidan
detop_exp01_subj05_Sess1_06_03.pkl,4.089001290530797,5.335843755488158,aidan
detop_exp01_subj05_Sess1_04_06.pkl,2.872241319818087,4.724337557237256,aidan
detop_exp01_subj05_Sess3_05_05.pkl,4.481217085942138,5.6297671304340335,aidan
detop_exp01_subj05_Sess3_05_04.pkl,5.179609150518266,7.946268129943469,aidan
detop_exp01_subj05_Sess2_03_06.pkl,4.132394944496038,4.900238174633349,aidan
detop_exp01_subj05_Sess1_06_02.pkl,4.144217372288827,5.340910233016911,aidan
detop_exp01_subj05_Sess2_11_06.pkl,3.322148458796691,5.036023015481787,aidan
detop_exp01_subj05_Sess3_07_01.pkl,5.205969636435032,8.254006585057251,aidan
detop_exp01_subj05_Sess2_01_03.pkl,3.081008592050561,4.398088603768411,aidan
detop_exp01_subj05_Sess3_09_04.pkl,4.409720644010569,9.800551903683019,aidan
detop_exp01_subj05_Sess1_02_01.pkl,4.294925695371487,10.341503342804284,aidan
detop_exp01_subj05_Sess1_12_04.pkl,3.2874929070990144,4.6768654797058655,aidan
detop_exp01_subj05_Sess3_03_02.pkl,3.864442953717429,7.1503330831160685,aidan
detop_exp01_subj05_Sess1_10_01.pkl,3.7325834546151495,8.877191667448834,aidan
detop_exp01_subj05_Sess2_07_05.pkl,4.863954135,8.103671410941228,aidan
detop_exp01_subj05_Sess3_11_02.pkl,4.138898275384487,5.794943244647132,aidan
detop_exp01_subj05_Sess3_11_03.pkl,4.076875060037478,5.829582973948684,aidan
detop_exp01_subj05_Sess2_07_04.pkl,3.9058264469756545,7.856016742869425,aidan
detop_exp01_subj05_Sess2_09_01.pkl,2.8374314708852144,6.8819567568377655,aidan
detop_exp01_subj05_Sess2_05_01.pkl,4.219049875974486,9.101438253012047,aidan
detop_exp01_subj05_Sess3_03_03.pkl,4.254165547571132,5.819717960197811,aidan
detop_exp01_subj05_Sess1_12_05.pkl,4.4642001788841865,7.489013347752105,aidan
detop_exp01_subj05_Sess3_13_06.pkl,4.002454323624189,6.481201987662161,aidan
detop_exp01_subj05_Sess1_02_02.pkl,4.093027493636027,9.532990758,aidan
detop_exp01_subj05_Sess3_13_04.pkl,2.5495283829239845,4.101048524535439,aidan
detop_exp01_subj05_Sess3_03_01.pkl,4.003539832,5.795685357372402,aidan
detop_exp01_subj05_Sess2_05_03.pkl,3.8565927354009935,6.277118947855571,aidan
detop_exp01_subj05_Sess1_10_02.pkl,5.075460434,15.385354537119294,aidan
detop_exp01_subj05_Sess2_09_03.pkl,2.3045717531273566,3.3610854436888786,aidan
detop_exp01_subj05_Sess2_07_06.pkl,3.5954534422190148,4.702858442763477,aidan
detop_exp01_subj05_Sess3_11_01.pkl,5.391659894882167,8.172182461091131,aidan
detop_exp01_subj05_Sess2_09_02.pkl,2.400537963988879,4.269486092707766,aidan
detop_exp01_subj05_Sess1_10_03.pkl,4.532177905575621,15.632397230274067,aidan
detop_exp01_subj05_Sess2_05_02.pkl,4.261335749330055,9.665232958934732,aidan
detop_exp01_subj05_Sess1_12_06.pkl,2.971180148685794,4.999243836442512,aidan
detop_exp01_subj05_Sess3_13_05.pkl,3.648357959725095,5.622525099726623,aidan
detop_exp01_subj05_Sess3_13_01.pkl,4.336687422582771,6.1626725254413275,aidan
detop_exp01_subj05_Sess2_05_06.pkl,3.771741518583387,6.367980587637669,aidan
detop_exp01_subj05_Sess3_03_04.pkl,4.2987975242468925,5.860916707898513,aidan
detop_exp01_subj05_Sess1_12_02.pkl,3.4085455556592335,8.412032431558192,aidan
detop_exp01_subj05_Sess2_07_03.pkl,3.0400260120393936,5.075443302759745,aidan
detop_exp01_subj05_Sess2_09_06.pkl,3.577624296599074,6.848131938682577,aidan
detop_exp01_subj05_Sess3_11_04.pkl,4.398214040850417,5.421406656112292,aidan
detop_exp01_subj05_Sess3_11_05.pkl,4.990017724117614,7.805380860116159,aidan
detop_exp01_subj05_Sess1_10_06.pkl,3.53713305,6.781168846729839,aidan
detop_exp01_subj05_Sess2_07_02.pkl,2.8019096911213834,5.260101637263275,aidan
detop_exp01_subj05_Sess1_12_03.pkl,3.308327576533577,5.059965919565179,aidan
detop_exp01_subj05_Sess3_03_05.pkl,4.730183412891394,7.134659132635346,aidan
detop_exp01_subj05_Sess1_02_06.pkl,4.242451007355554,6.329685490463117,aidan
detop_exp01_subj05_Sess3_13_02.pkl,2.8131854004527286,4.027528779,aidan
detop_exp01_subj05_Sess1_02_04.pkl,4.104798786454664,8.539194413453087,aidan
detop_exp01_subj05_Sess2_05_05.pkl,5.415091171722585,10.301509062634397,aidan
detop_exp01_subj05_Sess1_12_01.pkl,3.458130250300371,8.764719030789786,aidan
detop_exp01_subj05_Sess1_10_04.pkl,4.721689557979338,15.112445575567843,aidan
detop_exp01_subj05_Sess2_09_05.pkl,1.7135994832927155,3.698783883594388,aidan
detop_exp01_subj05_Sess3_01_02.pkl,3.8289475061164904,6.321723283459757,aidan
detop_exp01_subj05_Sess3_11_06.pkl,5.866790883139387,7.450046824649869,aidan
detop_exp01_subj05_Sess2_09_04.pkl,2.9623683237729805,6.306220828854506,aidan
detop_exp01_subj05_Sess1_10_05.pkl,3.575969926492616,6.873592583578325,aidan
detop_exp01_subj05_Sess2_07_01.pkl,4.425731509,8.333216596338794,aidan
detop_exp01_subj05_Sess3_03_06.pkl,4.468657067712742,7.261271294,aidan
detop_exp01_subj05_Sess2_05_04.pkl,4.341433261193645,5.718577662419253,aidan
detop_exp01_subj05_Sess1_02_05.pkl,4.271333263732633,6.3516005304196606,aidan
detop_exp01_subj05_Sess3_13_03.pkl,1.8945093618135243,3.983415426,aidan
detop_exp01_subj05_Sess2_12_05.pkl,4.410367167904752,8.350419944,aidan
detop_exp01_subj05_Sess1_05_01.pkl,4.265868115122002,5.382369145566778,aidan
detop_exp01_subj05_Sess3_04_02.pkl,3.622528045806243,6.679354584786349,aidan
detop_exp01_subj05_Sess1_09_01.pkl,3.5614845671142006,4.858595131033859,aidan
detop_exp01_subj05_Sess3_06_06.pkl,4.961099311888007,6.876331892494966,aidan
detop_exp01_subj05_Sess3_04_03.pkl,5.105783652014711,13.47499180625915,aidan
detop_exp01_subj05_Sess2_02_01.pkl,4.417098153806304,5.712817270802574,aidan
detop_exp01_subj05_Sess2_12_04.pkl,3.1645950052759653,8.990232293481158,aidan
detop_exp01_subj05_Sess2_12_06.pkl,4.566259216898636,7.049520768017753,aidan
detop_exp01_subj05_Sess1_05_02.pkl,3.974106402864127,6.276265038929951,aidan
detop_exp01_subj05_Sess2_02_03.pkl,6.365487954144566,8.970495913922573,aidan
detop_exp01_subj05_Sess3_04_01.pkl,3.7230593730785713,5.982120920384622,aidan
detop_exp01_subj05_Sess3_06_04.pkl,3.3498676414217177,4.968602707671929,aidan
detop_exp01_subj05_Sess1_09_02.pkl,5.046163573071386,6.736450847,aidan
detop_exp01_subj05_Sess1_09_03.pkl,4.813665552016654,6.794586649754735,aidan
detop_exp01_subj05_Sess3_06_05.pkl,4.367714910339755,6.601348877143338,aidan
detop_exp01_subj05_Sess2_02_02.pkl,5.686530419248584,8.991873433984255,aidan
detop_exp01_subj05_Sess1_05_03.pkl,4.224898695921814,5.2332524939385054,aidan
detop_exp01_subj05_Sess2_12_03.pkl,3.950554746984652,5.3681952429327175,aidan
detop_exp01_subj05_Sess3_04_04.pkl,3.685890681728806,6.472142868802673,aidan
detop_exp01_subj05_Sess2_02_06.pkl,3.9253637984731595,5.168738386872709,aidan
detop_exp01_subj05_Sess3_06_01.pkl,3.760482689178551,4.757793956,aidan
detop_exp01_subj05_Sess1_09_06.pkl,3.5834612376043236,4.594312713866329,aidan
detop_exp01_subj05_Sess3_04_05.pkl,5.303710470820318,14.542199104763291,aidan
detop_exp01_subj05_Sess2_12_02.pkl,3.4524340247695386,5.179071563023953,aidan
detop_exp01_subj05_Sess1_05_06.pkl,7.486028568490205,8.987440319997008,aidan
detop_exp01_subj05_Sess1_05_04.pkl,6.138765991280175,9.014696220214537,aidan
detop_exp01_subj05_Sess2_02_05.pkl,5.7693762928681345,9.548724225360711,aidan
detop_exp01_subj05_Sess3_06_02.pkl,4.898383887334127,8.125816120145352,aidan
detop_exp01_subj05_Sess1_09_04.pkl,4.641132542173809,6.761064988553467,aidan
detop_exp01_subj05_Sess1_09_05.pkl,3.4453869463582087,4.785062412166544,aidan
detop_exp01_subj05_Sess3_06_03.pkl,3.589260725764199,4.849977815235256,aidan
detop_exp01_subj05_Sess2_02_04.pkl,4.143870011023065,5.498179229883228,aidan
detop_exp01_subj05_Sess3_04_06.pkl,5.196700025582382,14.742049480368756,aidan
detop_exp01_subj05_Sess2_12_01.pkl,4.315826156715967,5.678170842968355,aidan
detop_exp01_subj05_Sess1_05_05.pkl,3.895362803042608,5.455414565431319,aidan
detop_exp01_subj05_Sess1_11_03.pkl,2.593464135672968,3.841587521764731,aidan
detop_exp01_subj05_Sess1_03_03.pkl,5.400295828944335,7.091929409308212,aidan
detop_exp01_subj05_Sess3_12_05.pkl,3.679982302922166,4.824951173260645,aidan
detop_exp01_subj05_Sess1_13_06.pkl,3.576036297284326,4.671312383522709,aidan
detop_exp01_subj05_Sess3_02_01.pkl,2.803096062852182,4.725369939711373,aidan
detop_exp01_subj05_Sess2_04_03.pkl,3.622528045806243,6.794164971226917,aidan
detop_exp01_subj05_Sess3_12_04.pkl,3.404790720121593,4.613309147319322,aidan
detop_exp01_subj05_Sess1_03_02.pkl,4.783014494605427,8.364188648,aidan
detop_exp01_subj05_Sess3_10_01.pkl,4.879804396063301,9.208402804181029,aidan
detop_exp01_subj05_Sess1_11_02.pkl,3.0318593073031606,3.9985857670204874,aidan
detop_exp01_subj05_Sess2_08_03.pkl,3.4716032323353243,4.713213912296886,aidan
detop_exp01_subj05_Sess2_06_06.pkl,4.186632827603894,7.271923154,aidan
detop_exp01_subj05_Sess2_06_04.pkl,4.702890588020809,7.269127902697488,aidan
detop_exp01_subj05_Sess2_08_01.pkl,4.091228208228673,8.232465687893843,aidan
detop_exp01_subj05_Sess3_10_03.pkl,4.492805739940377,5.535663333242284,aidan
detop_exp01_subj05_Sess3_12_06.pkl,4.3439173773851385,6.4901445672681914,aidan
detop_exp01_subj05_Sess2_04_01.pkl,3.3937156064988603,8.152872533,aidan
detop_exp01_subj05_Sess1_13_05.pkl,3.497165910912449,4.968802585727103,aidan
detop_exp01_subj05_Sess3_02_03.pkl,3.4656992072394743,8.264519347054387,aidan
detop_exp01_subj05_Sess3_02_02.pkl,2.745419348264303,5.461227159406011,aidan
detop_exp01_subj05_Sess1_13_04.pkl,3.613791830310805,9.292538612576962,aidan
detop_exp01_subj05_Sess1_03_01.pkl,2.5981795164984773,8.045614438206307,aidan
detop_exp01_subj05_Sess3_10_02.pkl,5.869806199708301,9.244101369,aidan
detop_exp01_subj05_Sess2_06_05.pkl,4.144302220369259,5.074707272610115,aidan
detop_exp01_subj05_Sess1_11_05.pkl,2.2401923772659793,3.571522973,aidan
detop_exp01_subj05_Sess2_06_01.pkl,4.112433835720228,6.579609553594311,aidan
detop_exp01_subj05_Sess3_10_06.pkl,4.293535133886326,5.547290484554694,aidan
detop_exp01_subj05_Sess3_12_03.pkl,3.7206505961309095,5.391178947936233,aidan
detop_exp01_subj05_Sess1_03_05.pkl,4.085230594099718,5.251239902017002,aidan
detop_exp01_subj05_Sess3_02_06.pkl,3.940556457594475,9.084455384912644,aidan
detop_exp01_subj05_Sess2_04_04.pkl,4.716441758100843,14.82319050043025,aidan
detop_exp01_subj05_Sess2_04_05.pkl,3.5036158166480966,7.1351010215794055,aidan
detop_exp01_subj05_Sess1_13_01.pkl,5.628486671267401,8.199442293763472,aidan
detop_exp01_subj05_Sess1_03_04.pkl,3.952436362,5.639413967302215,aidan
detop_exp01_subj05_Sess3_12_02.pkl,4.482371081,7.069249000582228,aidan
detop_exp01_subj05_Sess1_11_04.pkl,2.9785745176002774,6.639413583292528,aidan
detop_exp01_subj05_Sess2_08_05.pkl,3.3181731876381084,4.757218613735548,aidan
detop_exp01_subj05_Sess1_11_06.pkl,3.4064195799814705,6.632575890809519,aidan
detop_exp01_subj05_Sess2_06_02.pkl,3.9206971540493862,5.736369080671306,aidan
detop_exp01_subj05_Sess3_10_05.pkl,4.672194562080219,8.932297800877594,aidan
detop_exp01_subj05_Sess1_03_06.pkl,3.8725845197075084,5.407180356571289,aidan
detop_exp01_subj05_Sess3_02_05.pkl,4.524181820935792,8.544222007,aidan
detop_exp01_subj05_Sess1_13_03.pkl,4.044288249739776,5.096650829910433,aidan
detop_exp01_subj05_Sess2_04_06.pkl,4.332303122672975,13.287464613406303,aidan
detop_exp01_subj05_Sess1_13_02.pkl,4.829003936075393,7.871655660406761,aidan
detop_exp01_subj05_Sess3_02_04.pkl,3.3649592430309787,5.074707272610115,aidan
detop_exp01_subj05_Sess3_12_01.pkl,4.919044307,7.078319429768618,aidan
detop_exp01_subj05_Sess3_10_04.pkl,4.322262277251791,5.431786769426386,aidan
detop_exp01_subj05_Sess2_06_03.pkl,4.072204411893031,5.215469660587514,aidan
detop_exp01_subj05_Sess2_08_06.pkl,5.130576496363105,7.112339035396632,aidan
detop_exp01_subj06_Sess3_04_05.pkl,5.123931901871813,6.737930990035428,aidan
detop_exp01_subj06_Sess1_05_06.pkl,6.619803980586764,8.882338057,aidan
detop_exp01_subj06_Sess1_07_03.pkl,3.590307416306032,7.963241809,aidan
detop_exp01_subj06_Sess1_09_06.pkl,3.2159688625931864,4.292325124804627,aidan
detop_exp01_subj06_Sess3_08_05.pkl,3.4191534633100433,4.490364328498682,aidan
detop_exp01_subj06_Sess3_08_04.pkl,4.293203210043545,7.9110688071203885,aidan
detop_exp01_subj06_Sess3_06_01.pkl,2.415501177055381,4.186374125652668,aidan
detop_exp01_subj06_Sess2_10_06.pkl,2.288510625762842,4.597786914753747,aidan
detop_exp01_subj06_Sess1_07_02.pkl,4.963333079816297,18.08465296756546,aidan
detop_exp01_subj06_Sess2_02_06.pkl,4.738072090024685,7.573489246921039,aidan
detop_exp01_subj06_Sess3_04_04.pkl,4.150998982158511,6.314029556725425,aidan
detop_exp01_subj06_Sess3_04_06.pkl,0,9.24609375,aidan
detop_exp01_subj06_Sess2_02_04.pkl,3.449293692297567,5.688395113655069,aidan
detop_exp01_subj06_Sess1_05_05.pkl,4.211112037770999,5.746040837905044,aidan
detop_exp01_subj06_Sess2_10_04.pkl,1.713109557077401,4.4417892916879165,aidan
detop_exp01_subj06_Sess1_09_05.pkl,3.4796648382900197,5.381001246272083,aidan
detop_exp01_subj06_Sess3_06_03.pkl,2.974774835396484,7.554465645134326,aidan
detop_exp01_subj06_Sess3_08_06.pkl,3.452596569366844,4.477936344828509,aidan
detop_exp01_subj06_Sess3_06_02.pkl,2.9514796121890563,6.691013017408486,aidan
detop_exp01_subj06_Sess1_09_04.pkl,3.1674745658786208,4.473422689,aidan
detop_exp01_subj06_Sess2_10_05.pkl,3.151406063986936,7.095409703999652,aidan
detop_exp01_subj06_Sess1_07_01.pkl,3.5412040220775074,7.703080530548075,aidan
detop_exp01_subj06_Sess1_05_04.pkl,4.264707693,5.147211323306677,aidan
detop_exp01_subj06_Sess2_02_05.pkl,3.2987654981479126,4.137081433139516,aidan
detop_exp01_subj06_Sess2_02_01.pkl,4.347477468071977,7.978464946178922,aidan
detop_exp01_subj06_Sess3_04_03.pkl,4.171768052169727,5.297867155988918,aidan
detop_exp01_subj06_Sess2_12_04.pkl,5.837627257225854,0.5749999999999993,aidan
detop_exp01_subj06_Sess2_10_01.pkl,2.454123919371225,4.157088909180436,aidan
detop_exp01_subj06_Sess1_07_05.pkl,5.051290780800692,17.772277598953682,aidan
detop_exp01_subj06_Sess3_08_03.pkl,4.990309418267085,7.807105924764148,aidan
detop_exp01_subj06_Sess3_06_06.pkl,5.92142044,7.569923592169864,aidan
detop_exp01_subj06_Sess3_08_02.pkl,5.073888819710845,8.020887477437824,aidan
detop_exp01_subj06_Sess1_07_04.pkl,3.7102913724219175,6.8318702902660835,aidan
detop_exp01_subj06_Sess1_09_01.pkl,3.564542139297582,4.696556624920302,aidan
detop_exp01_subj06_Sess1_05_01.pkl,5.623537841530756,8.046770723150049,aidan
detop_exp01_subj06_Sess3_04_02.pkl,2.285898198023218,8.446200646,aidan
detop_exp01_subj06_Sess2_02_02.pkl,4.936726803107298,7.607512310349787,aidan
detop_exp01_subj06_Sess1_05_03.pkl,6.841998642231201,8.795264013581264,aidan
detop_exp01_subj06_Sess2_10_02.pkl,0,9.994140625,aidan
detop_exp01_subj06_Sess1_09_03.pkl,5.390711629039513,7.595426710417335,aidan
detop_exp01_subj06_Sess1_07_06.pkl,5.229977604416632,14.240912695011811,aidan
detop_exp01_subj06_Sess3_06_05.pkl,2.4463704794070535,4.167636058445156,aidan
detop_exp01_subj06_Sess3_06_04.pkl,3.257363780003615,4.2656348362929215,aidan
detop_exp01_subj06_Sess3_08_01.pkl,3.591284029,4.729504589750622,aidan
detop_exp01_subj06_Sess1_09_02.pkl,5.808559025720041,8.967483063323828,aidan
detop_exp01_subj06_Sess2_10_03.pkl,0,9.98046875,aidan
detop_exp01_subj06_Sess1_05_02.pkl,4.245522831,5.255925538678252,aidan
detop_exp01_subj06_Sess3_04_01.pkl,4.488094631118736,5.423440775136089,aidan
detop_exp01_subj06_Sess2_02_03.pkl,3.396693734021323,5.5803902057974755,aidan
detop_exp01_subj06_Sess1_11_04.pkl,4.3578248586690265,4.956931061026309,aidan
detop_exp01_subj06_Sess2_08_05.pkl,4.336788637233576,5.392491821841396,aidan
detop_exp01_subj06_Sess1_03_04.pkl,3.798995171,5.430778863682112,aidan
detop_exp01_subj06_Sess1_03_05.pkl,4.23789716,7.383182894460897,aidan
detop_exp01_subj06_Sess3_02_06.pkl,4.447418878826221,6.556351245644762,aidan
detop_exp01_subj06_Sess2_06_01.pkl,4.159954162911735,6.898422344809974,aidan
detop_exp01_subj06_Sess2_08_04.pkl,3.496451532981382,5.376343579179626,aidan
detop_exp01_subj06_Sess1_11_05.pkl,4.002097030051369,8.138906499144076,aidan
detop_exp01_subj06_Sess3_10_06.pkl,4.082451508049789,4.961757661790462,aidan
detop_exp01_subj06_Sess3_10_04.pkl,6.752184351125937,8.935845135891853,aidan
detop_exp01_subj06_Sess2_08_06.pkl,3.166297010032766,7.403858877966445,aidan
detop_exp01_subj06_Sess2_06_03.pkl,4.156473954687929,6.888461840499763,aidan
detop_exp01_subj06_Sess3_02_04.pkl,5.631845831409995,8.511119205604254,aidan
detop_exp01_subj06_Sess1_03_06.pkl,4.223309141819706,5.430318320312686,aidan
detop_exp01_subj06_Sess3_02_05.pkl,6.021741047220438,8.575109903186586,aidan
detop_exp01_subj06_Sess2_06_02.pkl,4.449058910240029,8.568755493,aidan
detop_exp01_subj06_Sess1_11_06.pkl,4.696102356613087,9.394038090296734,aidan
detop_exp01_subj06_Sess3_10_05.pkl,6.544132931180001,8.890628692992351,aidan
detop_exp01_subj06_Sess3_10_01.pkl,6.682025921845687,8.843963711652552,aidan
detop_exp01_subj06_Sess2_06_06.pkl,3.6577885520353535,4.909460527053896,aidan
detop_exp01_subj06_Sess1_11_02.pkl,2.8533278224122567,5.946466024470359,aidan
detop_exp01_subj06_Sess2_08_03.pkl,4.251581569346678,7.7501163872342165,aidan
detop_exp01_subj06_Sess3_02_01.pkl,6.081447840676482,7.387824554127775,aidan
detop_exp01_subj06_Sess1_03_02.pkl,5.051510099999524,7.2959621475616725,aidan
detop_exp01_subj06_Sess1_03_03.pkl,5.176816032884774,7.406635465815669,aidan
detop_exp01_subj06_Sess2_08_02.pkl,4.233349087366171,7.636864988406809,aidan
detop_exp01_subj06_Sess1_11_03.pkl,0,10.37890625,aidan
detop_exp01_subj06_Sess3_10_02.pkl,4.399001723396431,5.092854216,aidan
detop_exp01_subj06_Sess2_06_05.pkl,3.372371664620198,5.361370598794558,aidan
detop_exp01_subj06_Sess1_11_01.pkl,2.9566747330761225,5.718116776469562,aidan
detop_exp01_subj06_Sess3_02_02.pkl,4.152163025447091,6.976878237,aidan
detop_exp01_subj06_Sess1_03_01.pkl,4.588642334469799,6.001871038213901,aidan
detop_exp01_subj06_Sess3_02_03.pkl,6.076305754422699,11.130210060365622,aidan
detop_exp01_subj06_Sess2_08_01.pkl,4.1957750927785264,6.041928576803791,aidan
detop_exp01_subj06_Sess2_06_04.pkl,3.333721461116063,5.248393080859392,aidan
detop_exp01_subj06_Sess3_10_03.pkl,4.076056554204402,5.112039077157051,aidan
detop_exp01_subj06_Sess1_08_04.pkl,6.828701959247475,8.274005085,aidan
detop_exp01_subj06_Sess2_11_05.pkl,4.2519177849525365,5.396614523276759,aidan
detop_exp01_subj06_Sess1_06_01.pkl,3.9011556093978177,4.920123001439433,aidan
detop_exp01_subj06_Sess3_07_02.pkl,4.583755529176749,5.507294123467487,aidan
detop_exp01_subj06_Sess2_03_05.pkl,4.9645105586675236,6.555226817696518,aidan
detop_exp01_subj06_Sess1_04_04.pkl,4.378797214435172,5.391230418845279,aidan
detop_exp01_subj06_Sess1_04_05.pkl,3.9862405638041647,8.820354810266902,aidan
detop_exp01_subj06_Sess2_13_01.pkl,3.6425477456064486,7.701280965818785,aidan
detop_exp01_subj06_Sess3_05_06.pkl,4.935936081213567,8.069822414410387,aidan
detop_exp01_subj06_Sess2_03_04.pkl,4.030737876874957,5.217114419838143,aidan
detop_exp01_subj06_Sess3_07_03.pkl,4.773845180255423,8.79122166,aidan
detop_exp01_subj06_Sess2_01_01.pkl,4.384373165419659,6.090854967372611,aidan
detop_exp01_subj06_Sess3_09_06.pkl,3.6586617203881406,5.1495125586946555,aidan
detop_exp01_subj06_Sess2_11_04.pkl,4.308096204,5.286498899114305,aidan
detop_exp01_subj06_Sess1_08_05.pkl,4.4893071040285415,6.165554732319008,aidan
detop_exp01_subj06_Sess2_11_06.pkl,6.359526837531802,8.141900704748332,aidan
detop_exp01_subj06_Sess1_06_02.pkl,3.354533109156751,4.927299082517343,aidan
detop_exp01_subj06_Sess2_01_03.pkl,4.681415785246217,5.847684950034154,aidan
detop_exp01_subj06_Sess3_09_04.pkl,3.609708752236053,9.000318267,aidan
detop_exp01_subj06_Sess3_07_01.pkl,3.3533122656017698,9.100058740256053,aidan
detop_exp01_subj06_Sess2_03_06.pkl,4.347996356870836,7.406635465815669,aidan
detop_exp01_subj06_Sess3_05_04.pkl,3.546044988,4.496280930987881,aidan
detop_exp01_subj06_Sess2_13_03.pkl,3.6921162404402925,7.549788003540287,aidan
